Indicator,RegionID,Date,Year,Home_value,Mongo_ID,City_Name,City_Size
ZATT,394998,6/30/1998,1998,263680,60403355bff9453704dc9fda,"Portland, WA",Big
ZATT,394998,5/31/1998,1998,263079,60403355bff9453704dc9fdb,"Portland, WA",Big
ZATT,394998,4/30/1998,1998,262824,60403355bff9453704dc9fdc,"Portland, WA",Big
ZATT,394998,3/31/1998,1998,262601,60403355bff9453704dc9fdd,"Portland, WA",Big
ZATT,394998,2/28/1998,1998,261727,60403355bff9453704dc9fde,"Portland, WA",Big
ZATT,394998,1/31/1998,1998,260769,60403355bff9453704dc9fdf,"Portland, WA",Big
ZATT,394998,12/31/1997,1997,259744,60403355bff9453704dc9fe0,"Portland, WA",Big
ZATT,394998,11/30/1997,1997,259353,60403355bff9453704dc9fe1,"Portland, WA",Big
ZATT,394998,10/31/1997,1997,258691,60403355bff9453704dc9fe2,"Portland, WA",Big
ZATT,394998,9/30/1997,1997,257968,60403355bff9453704dc9fe3,"Portland, WA",Big
ZATT,394998,8/31/1997,1997,257104,60403355bff9453704dc9fe4,"Portland, WA",Big
ZATT,394998,7/31/1997,1997,256425,60403355bff9453704dc9fe5,"Portland, WA",Big
ZATT,394998,6/30/1997,1997,255407,60403355bff9453704dc9fe6,"Portland, WA",Big
ZATT,394998,5/31/1997,1997,253977,60403355bff9453704dc9fe7,"Portland, WA",Big
ZATT,394998,4/30/1997,1997,252047,60403355bff9453704dc9fe8,"Portland, WA",Big
ZATT,394998,3/31/1997,1997,250160,60403355bff9453704dc9fe9,"Portland, WA",Big
ZATT,394998,2/28/1997,1997,248528,60403355bff9453704dc9fea,"Portland, WA",Big
ZATT,394998,1/31/1997,1997,246892,60403355bff9453704dc9feb,"Portland, WA",Big
ZATT,394998,12/31/1996,1996,245068,60403355bff9453704dc9fec,"Portland, WA",Big
ZATT,394998,11/30/1996,1996,242958,60403355bff9453704dc9fed,"Portland, WA",Big
ZATT,394998,10/31/1996,1996,241049,60403355bff9453704dc9fee,"Portland, WA",Big
ZATT,394998,9/30/1996,1996,239238,60403355bff9453704dc9fef,"Portland, WA",Big
ZATT,394998,8/31/1996,1996,237475,60403355bff9453704dc9ff0,"Portland, WA",Big
ZATT,394998,7/31/1996,1996,235602,60403355bff9453704dc9ff1,"Portland, WA",Big
ZATT,394998,6/30/1996,1996,233800,60403355bff9453704dc9ff2,"Portland, WA",Big
ZATT,394998,5/31/1996,1996,232122,60403355bff9453704dc9ff3,"Portland, WA",Big
ZATT,394998,4/30/1996,1996,230610,60403355bff9453704dc9ff4,"Portland, WA",Big
ZATT,394998,3/31/1996,1996,229022,60403355bff9453704dc9ff5,"Portland, WA",Big
ZATT,394998,2/29/1996,1996,228245,60403355bff9453704dc9ff6,"Portland, WA",Big
ZATT,394998,1/31/1996,1996,227328,60403355bff9453704dc9ff7,"Portland, WA",Big
ZATT,29878,1/31/2021,2021,200231,6040338ebff9453704dcc3f0,"Cookeville, TN",Medium
ZATT,29878,12/31/2020,2020,198276,6040338ebff9453704dcc3f1,"Cookeville, TN",Medium
ZATT,29878,11/30/2020,2020,196729,6040338ebff9453704dcc3f2,"Cookeville, TN",Medium
ZATT,29878,10/31/2020,2020,194655,6040338ebff9453704dcc3f3,"Cookeville, TN",Medium
ZATT,29878,9/30/2020,2020,197474,6040338ebff9453704dcc3f4,"Cookeville, TN",Medium
ZATT,29878,8/31/2020,2020,184962,6040338ebff9453704dcc3f5,"Cookeville, TN",Medium
ZATT,29878,7/31/2020,2020,191846,6040338ebff9453704dcc3f6,"Cookeville, TN",Medium
ZATT,29878,6/30/2020,2020,184327,6040338ebff9453704dcc3f7,"Cookeville, TN",Medium
ZATT,29878,5/31/2020,2020,181867,6040338ebff9453704dcc3f8,"Cookeville, TN",Medium
ZATT,29878,4/30/2020,2020,182189,6040338ebff9453704dcc3f9,"Cookeville, TN",Medium
ZATT,29878,3/31/2020,2020,181053,6040338ebff9453704dcc3fa,"Cookeville, TN",Medium
ZATT,29878,2/29/2020,2020,179928,6040338ebff9453704dcc3fb,"Cookeville, TN",Medium
ZATT,29878,1/31/2020,2020,178583,6040338ebff9453704dcc3fc,"Cookeville, TN",Medium
ZATT,29878,12/31/2019,2019,177174,6040338ebff9453704dcc3fd,"Cookeville, TN",Medium
ZATT,29878,11/30/2019,2019,175507,6040338ebff9453704dcc3fe,"Cookeville, TN",Medium
ZATT,29878,10/31/2019,2019,174360,6040338ebff9453704dcc3ff,"Cookeville, TN",Medium
ZATT,29878,9/30/2019,2019,173692,6040338ebff9453704dcc400,"Cookeville, TN",Medium
ZATT,29878,8/31/2019,2019,173264,6040338ebff9453704dcc401,"Cookeville, TN",Medium
ZATT,29878,7/31/2019,2019,172610,6040338ebff9453704dcc402,"Cookeville, TN",Medium
ZATT,29878,6/30/2019,2019,171494,6040338ebff9453704dcc403,"Cookeville, TN",Medium
ZATT,29878,5/31/2019,2019,170264,6040338ebff9453704dcc404,"Cookeville, TN",Medium
ZATT,29878,4/30/2019,2019,169503,6040338ebff9453704dcc405,"Cookeville, TN",Medium
ZATT,29878,3/31/2019,2019,169548,6040338ebff9453704dcc406,"Cookeville, TN",Medium
ZATT,29878,2/28/2019,2019,169349,6040338ebff9453704dcc407,"Cookeville, TN",Medium
ZATT,29878,1/31/2019,2019,169873,6040338ebff9453704dcc408,"Cookeville, TN",Medium
ZATT,29878,12/31/2018,2018,170016,6040338ebff9453704dcc409,"Cookeville, TN",Medium
ZATT,29878,11/30/2018,2018,170584,6040338ebff9453704dcc40a,"Cookeville, TN",Medium
ZATT,29878,10/31/2018,2018,169782,6040338ebff9453704dcc40b,"Cookeville, TN",Medium
ZATT,29878,9/30/2018,2018,168054,6040338ebff9453704dcc40c,"Cookeville, TN",Medium
ZATT,29878,8/31/2018,2018,166034,6040338ebff9453704dcc40d,"Cookeville, TN",Medium
ZATT,29878,7/31/2018,2018,164187,6040338ebff9453704dcc40e,"Cookeville, TN",Medium
ZATT,29878,6/30/2018,2018,162306,6040338ebff9453704dcc40f,"Cookeville, TN",Medium
ZATT,29878,5/31/2018,2018,160980,6040338ebff9453704dcc410,"Cookeville, TN",Medium
ZATT,29878,4/30/2018,2018,159813,6040338ebff9453704dcc411,"Cookeville, TN",Medium
ZATT,29878,3/31/2018,2018,158928,6040338ebff9453704dcc412,"Cookeville, TN",Medium
ZATT,29878,2/28/2018,2018,158046,6040338ebff9453704dcc413,"Cookeville, TN",Medium
ZATT,29878,1/31/2018,2018,156097,6040338ebff9453704dcc414,"Cookeville, TN",Medium
ZATT,29878,12/31/2017,2017,154566,6040338ebff9453704dcc415,"Cookeville, TN",Medium
ZATT,29878,11/30/2017,2017,152667,6040338ebff9453704dcc416,"Cookeville, TN",Medium
ZATT,29878,10/31/2017,2017,151973,6040338ebff9453704dcc417,"Cookeville, TN",Medium
ZATT,29878,9/30/2017,2017,151351,6040338ebff9453704dcc418,"Cookeville, TN",Medium
ZATT,29878,8/31/2017,2017,150700,6040338ebff9453704dcc419,"Cookeville, TN",Medium
ZATT,29878,7/31/2017,2017,149576,6040338ebff9453704dcc41a,"Cookeville, TN",Medium
ZATT,29878,6/30/2017,2017,148548,6040338ebff9453704dcc41b,"Cookeville, TN",Medium
ZATT,29878,5/31/2017,2017,147382,6040338ebff9453704dcc41c,"Cookeville, TN",Medium
ZATT,29878,4/30/2017,2017,146354,6040338ebff9453704dcc41d,"Cookeville, TN",Medium
ZATT,29878,3/31/2017,2017,145099,6040338ebff9453704dcc41e,"Cookeville, TN",Medium
ZATT,29878,2/28/2017,2017,144351,6040338ebff9453704dcc41f,"Cookeville, TN",Medium
ZATT,29878,1/31/2017,2017,144269,6040338ebff9453704dcc420,"Cookeville, TN",Medium
ZATT,29878,12/31/2016,2016,144483,6040338ebff9453704dcc421,"Cookeville, TN",Medium
ZATT,29878,11/30/2016,2016,144807,6040338ebff9453704dcc422,"Cookeville, TN",Medium
ZATT,29878,10/31/2016,2016,144234,6040338ebff9453704dcc423,"Cookeville, TN",Medium
ZATT,29878,9/30/2016,2016,144260,6040338ebff9453704dcc424,"Cookeville, TN",Medium
ZATT,29878,8/31/2016,2016,144153,6040338ebff9453704dcc425,"Cookeville, TN",Medium
ZATT,29878,7/31/2016,2016,144883,6040338ebff9453704dcc426,"Cookeville, TN",Medium
ZATT,29878,6/30/2016,2016,145179,6040338ebff9453704dcc427,"Cookeville, TN",Medium
ZATT,29878,5/31/2016,2016,144508,6040338ebff9453704dcc428,"Cookeville, TN",Medium
ZATT,29878,4/30/2016,2016,143023,6040338ebff9453704dcc429,"Cookeville, TN",Medium
ZATT,29878,3/31/2016,2016,141457,6040338ebff9453704dcc42a,"Cookeville, TN",Medium
ZATT,29878,2/29/2016,2016,140363,6040338ebff9453704dcc42b,"Cookeville, TN",Medium
ZATT,29878,1/31/2016,2016,139757,6040338ebff9453704dcc42c,"Cookeville, TN",Medium
ZATT,29878,12/31/2015,2015,139102,6040338ebff9453704dcc42d,"Cookeville, TN",Medium
ZATT,29878,11/30/2015,2015,138268,6040338ebff9453704dcc42e,"Cookeville, TN",Medium
ZATT,29878,10/31/2015,2015,137627,6040338ebff9453704dcc42f,"Cookeville, TN",Medium
ZATT,29878,9/30/2015,2015,136741,6040338ebff9453704dcc430,"Cookeville, TN",Medium
ZATT,29878,8/31/2015,2015,136193,6040338ebff9453704dcc431,"Cookeville, TN",Medium
ZATT,29878,7/31/2015,2015,135422,6040338ebff9453704dcc432,"Cookeville, TN",Medium
ZATT,29878,6/30/2015,2015,134517,6040338ebff9453704dcc433,"Cookeville, TN",Medium
ZATT,29878,5/31/2015,2015,134146,6040338ebff9453704dcc434,"Cookeville, TN",Medium
ZATT,29878,4/30/2015,2015,134254,6040338ebff9453704dcc435,"Cookeville, TN",Medium
ZATT,29878,3/31/2015,2015,134784,6040338ebff9453704dcc436,"Cookeville, TN",Medium
ZATT,29878,2/28/2015,2015,135407,6040338ebff9453704dcc437,"Cookeville, TN",Medium
ZATT,29878,1/31/2015,2015,135332,6040338ebff9453704dcc438,"Cookeville, TN",Medium
ZATT,29878,12/31/2014,2014,135041,6040338ebff9453704dcc439,"Cookeville, TN",Medium
ZATT,29878,11/30/2014,2014,134542,6040338ebff9453704dcc43a,"Cookeville, TN",Medium
ZATT,29878,10/31/2014,2014,134574,6040338ebff9453704dcc43b,"Cookeville, TN",Medium
ZATT,29878,9/30/2014,2014,134122,6040338ebff9453704dcc43c,"Cookeville, TN",Medium
ZATT,29878,8/31/2014,2014,133741,6040338ebff9453704dcc43d,"Cookeville, TN",Medium
ZATT,29878,7/31/2014,2014,133656,6040338ebff9453704dcc43e,"Cookeville, TN",Medium
ZATT,29878,6/30/2014,2014,134518,6040338ebff9453704dcc43f,"Cookeville, TN",Medium
ZATT,29878,5/31/2014,2014,135232,6040338ebff9453704dcc440,"Cookeville, TN",Medium
ZATT,29878,4/30/2014,2014,135008,6040338ebff9453704dcc441,"Cookeville, TN",Medium
ZATT,29878,3/31/2014,2014,134329,6040338ebff9453704dcc442,"Cookeville, TN",Medium
ZATT,29878,2/28/2014,2014,133075,6040338ebff9453704dcc443,"Cookeville, TN",Medium
ZATT,29878,1/31/2014,2014,132234,6040338ebff9453704dcc444,"Cookeville, TN",Medium
ZATT,29878,12/31/2013,2013,131173,6040338ebff9453704dcc445,"Cookeville, TN",Medium
ZATT,29878,11/30/2013,2013,130778,6040338ebff9453704dcc446,"Cookeville, TN",Medium
ZATT,29878,10/31/2013,2013,130305,6040338ebff9453704dcc447,"Cookeville, TN",Medium
ZATT,29878,9/30/2013,2013,130597,6040338ebff9453704dcc448,"Cookeville, TN",Medium
ZATT,29878,8/31/2013,2013,129701,6040338ebff9453704dcc449,"Cookeville, TN",Medium
ZATT,29878,7/31/2013,2013,128945,6040338ebff9453704dcc44a,"Cookeville, TN",Medium
ZATT,29878,6/30/2013,2013,127534,6040338ebff9453704dcc44b,"Cookeville, TN",Medium
ZATT,29878,5/31/2013,2013,126976,6040338ebff9453704dcc44c,"Cookeville, TN",Medium
ZATT,29878,4/30/2013,2013,126254,6040338ebff9453704dcc44d,"Cookeville, TN",Medium
ZATT,29878,3/31/2013,2013,125666,6040338ebff9453704dcc44e,"Cookeville, TN",Medium
ZATT,29878,2/28/2013,2013,124821,6040338ebff9453704dcc44f,"Cookeville, TN",Medium
ZATT,29878,1/31/2013,2013,124217,6040338ebff9453704dcc450,"Cookeville, TN",Medium
ZATT,29878,12/31/2012,2012,123717,6040338ebff9453704dcc451,"Cookeville, TN",Medium
ZATT,29878,11/30/2012,2012,122281,6040338ebff9453704dcc452,"Cookeville, TN",Medium
ZATT,29878,10/31/2012,2012,121284,6040338ebff9453704dcc453,"Cookeville, TN",Medium
ZATT,29878,9/30/2012,2012,120080,6040338ebff9453704dcc454,"Cookeville, TN",Medium
ZATT,29878,8/31/2012,2012,121369,6040338ebff9453704dcc455,"Cookeville, TN",Medium
ZATT,29878,7/31/2012,2012,121383,6040338ebff9453704dcc456,"Cookeville, TN",Medium
ZATT,29878,6/30/2012,2012,121702,6040338ebff9453704dcc457,"Cookeville, TN",Medium
ZATT,29878,5/31/2012,2012,121502,6040338ebff9453704dcc458,"Cookeville, TN",Medium
ZATT,29878,4/30/2012,2012,122780,6040338ebff9453704dcc459,"Cookeville, TN",Medium
ZATT,29878,3/31/2012,2012,124080,6040338ebff9453704dcc45a,"Cookeville, TN",Medium
ZATT,29878,2/29/2012,2012,124959,6040338ebff9453704dcc45b,"Cookeville, TN",Medium
ZATT,29878,1/31/2012,2012,125268,6040338ebff9453704dcc45c,"Cookeville, TN",Medium
ZATT,29878,12/31/2011,2011,126113,6040338ebff9453704dcc45d,"Cookeville, TN",Medium
ZATT,29878,11/30/2011,2011,128534,6040338ebff9453704dcc45e,"Cookeville, TN",Medium
ZATT,29878,10/31/2011,2011,129205,6040338ebff9453704dcc45f,"Cookeville, TN",Medium
ZATT,29878,9/30/2011,2011,129825,6040338ebff9453704dcc460,"Cookeville, TN",Medium
ZATT,29878,8/31/2011,2011,128867,6040338ebff9453704dcc461,"Cookeville, TN",Medium
ZATT,29878,7/31/2011,2011,129925,6040338ebff9453704dcc462,"Cookeville, TN",Medium
ZATT,29878,6/30/2011,2011,131136,6040338ebff9453704dcc463,"Cookeville, TN",Medium
ZATT,29878,5/31/2011,2011,131806,6040338ebff9453704dcc464,"Cookeville, TN",Medium
ZATT,29878,4/30/2011,2011,132821,6040338ebff9453704dcc465,"Cookeville, TN",Medium
ZATT,29878,3/31/2011,2011,133314,6040338ebff9453704dcc466,"Cookeville, TN",Medium
ZATT,29878,2/28/2011,2011,135558,6040338ebff9453704dcc467,"Cookeville, TN",Medium
ZATT,29878,1/31/2011,2011,137245,6040338ebff9453704dcc468,"Cookeville, TN",Medium
ZATT,29878,12/31/2010,2010,138852,6040338ebff9453704dcc469,"Cookeville, TN",Medium
ZATT,29878,11/30/2010,2010,139970,6040338ebff9453704dcc46a,"Cookeville, TN",Medium
ZATT,29878,10/31/2010,2010,143164,6040338ebff9453704dcc46b,"Cookeville, TN",Medium
ZATT,29878,9/30/2010,2010,146661,6040338ebff9453704dcc46c,"Cookeville, TN",Medium
ZATT,29878,8/31/2010,2010,148965,6040338ebff9453704dcc46d,"Cookeville, TN",Medium
ZATT,29878,7/31/2010,2010,148995,6040338ebff9453704dcc46e,"Cookeville, TN",Medium
ZATT,29878,6/30/2010,2010,148331,6040338ebff9453704dcc46f,"Cookeville, TN",Medium
ZATT,29878,5/31/2010,2010,148940,6040338ebff9453704dcc470,"Cookeville, TN",Medium
ZATT,29878,4/30/2010,2010,148613,6040338ebff9453704dcc471,"Cookeville, TN",Medium
ZATT,29878,3/31/2010,2010,149464,6040338ebff9453704dcc472,"Cookeville, TN",Medium
ZATT,29878,2/28/2010,2010,148900,6040338ebff9453704dcc473,"Cookeville, TN",Medium
ZATT,29878,1/31/2010,2010,150036,6040338ebff9453704dcc474,"Cookeville, TN",Medium
ZATT,29878,12/31/2009,2009,150949,6040338ebff9453704dcc475,"Cookeville, TN",Medium
ZATT,29878,11/30/2009,2009,151722,6040338ebff9453704dcc476,"Cookeville, TN",Medium
ZATT,29878,10/31/2009,2009,151717,6040338ebff9453704dcc477,"Cookeville, TN",Medium
ZATT,29878,9/30/2009,2009,150962,6040338ebff9453704dcc478,"Cookeville, TN",Medium
ZATT,29878,8/31/2009,2009,151218,6040338ebff9453704dcc479,"Cookeville, TN",Medium
ZATT,29878,7/31/2009,2009,152499,6040338ebff9453704dcc47a,"Cookeville, TN",Medium
ZATT,29878,6/30/2009,2009,154103,6040338ebff9453704dcc47b,"Cookeville, TN",Medium
ZATT,29878,5/31/2009,2009,155196,6040338ebff9453704dcc47c,"Cookeville, TN",Medium
ZATT,29878,4/30/2009,2009,156123,6040338ebff9453704dcc47d,"Cookeville, TN",Medium
ZATT,29878,3/31/2009,2009,157089,6040338ebff9453704dcc47e,"Cookeville, TN",Medium
ZATT,29878,2/28/2009,2009,157911,6040338ebff9453704dcc47f,"Cookeville, TN",Medium
ZATT,29878,1/31/2009,2009,158466,6040338ebff9453704dcc480,"Cookeville, TN",Medium
ZATT,29878,12/31/2008,2008,158618,6040338ebff9453704dcc481,"Cookeville, TN",Medium
ZATT,29878,11/30/2008,2008,158290,6040338ebff9453704dcc482,"Cookeville, TN",Medium
ZATT,29878,10/31/2008,2008,157419,6040338ebff9453704dcc483,"Cookeville, TN",Medium
ZATT,29878,9/30/2008,2008,157161,6040338ebff9453704dcc484,"Cookeville, TN",Medium
ZATT,29878,8/31/2008,2008,158033,6040338ebff9453704dcc485,"Cookeville, TN",Medium
ZATT,29878,7/31/2008,2008,158550,6040338ebff9453704dcc486,"Cookeville, TN",Medium
ZATT,29878,6/30/2008,2008,158826,6040338ebff9453704dcc487,"Cookeville, TN",Medium
ZATT,29878,5/31/2008,2008,157811,6040338ebff9453704dcc488,"Cookeville, TN",Medium
ZATT,29878,4/30/2008,2008,157053,6040338ebff9453704dcc489,"Cookeville, TN",Medium
ZATT,29878,3/31/2008,2008,155908,6040338ebff9453704dcc48a,"Cookeville, TN",Medium
ZATT,29878,2/29/2008,2008,155549,6040338ebff9453704dcc48b,"Cookeville, TN",Medium
ZATT,29878,1/31/2008,2008,154820,6040338ebff9453704dcc48c,"Cookeville, TN",Medium
ZATT,29878,12/31/2007,2007,154656,6040338ebff9453704dcc48d,"Cookeville, TN",Medium
ZATT,29878,11/30/2007,2007,155203,6040338ebff9453704dcc48e,"Cookeville, TN",Medium
ZATT,29878,10/31/2007,2007,156404,6040338ebff9453704dcc48f,"Cookeville, TN",Medium
ZATT,29878,9/30/2007,2007,157565,6040338ebff9453704dcc490,"Cookeville, TN",Medium
ZATT,29878,8/31/2007,2007,157628,6040338ebff9453704dcc491,"Cookeville, TN",Medium
ZATT,29878,7/31/2007,2007,157278,6040338ebff9453704dcc492,"Cookeville, TN",Medium
ZATT,29878,6/30/2007,2007,156730,6040338ebff9453704dcc493,"Cookeville, TN",Medium
ZATT,29878,5/31/2007,2007,157541,6040338ebff9453704dcc494,"Cookeville, TN",Medium
ZATT,29878,4/30/2007,2007,158681,6040338ebff9453704dcc495,"Cookeville, TN",Medium
ZATT,29878,3/31/2007,2007,159063,6040338ebff9453704dcc496,"Cookeville, TN",Medium
ZATT,29878,2/28/2007,2007,158642,6040338ebff9453704dcc497,"Cookeville, TN",Medium
ZATT,29878,1/31/2007,2007,157336,6040338ebff9453704dcc498,"Cookeville, TN",Medium
ZATT,29878,12/31/2006,2006,155692,6040338ebff9453704dcc499,"Cookeville, TN",Medium
ZATT,29878,11/30/2006,2006,153458,6040338ebff9453704dcc49a,"Cookeville, TN",Medium
ZATT,29878,10/31/2006,2006,151633,6040338ebff9453704dcc49b,"Cookeville, TN",Medium
ZATT,29878,9/30/2006,2006,149407,6040338ebff9453704dcc49c,"Cookeville, TN",Medium
ZATT,29878,8/31/2006,2006,147399,6040338ebff9453704dcc49d,"Cookeville, TN",Medium
ZATT,29878,7/31/2006,2006,146304,6040338ebff9453704dcc49e,"Cookeville, TN",Medium
ZATT,29878,6/30/2006,2006,146164,6040338ebff9453704dcc49f,"Cookeville, TN",Medium
ZATT,29878,5/31/2006,2006,145714,6040338ebff9453704dcc4a0,"Cookeville, TN",Medium
ZATT,29878,4/30/2006,2006,145204,6040338ebff9453704dcc4a1,"Cookeville, TN",Medium
ZATT,29878,3/31/2006,2006,144036,6040338ebff9453704dcc4a2,"Cookeville, TN",Medium
ZATT,29878,2/28/2006,2006,142908,6040338ebff9453704dcc4a3,"Cookeville, TN",Medium
ZATT,29878,1/31/2006,2006,140928,6040338ebff9453704dcc4a4,"Cookeville, TN",Medium
ZATT,29878,12/31/2005,2005,139684,6040338ebff9453704dcc4a5,"Cookeville, TN",Medium
ZATT,29878,11/30/2005,2005,139245,6040338ebff9453704dcc4a6,"Cookeville, TN",Medium
ZATT,29878,10/31/2005,2005,138895,6040338ebff9453704dcc4a7,"Cookeville, TN",Medium
ZATT,29878,9/30/2005,2005,139175,6040338ebff9453704dcc4a8,"Cookeville, TN",Medium
ZATT,29878,8/31/2005,2005,139111,6040338ebff9453704dcc4a9,"Cookeville, TN",Medium
ZATT,29878,7/31/2005,2005,138659,6040338ebff9453704dcc4aa,"Cookeville, TN",Medium
ZATT,29878,6/30/2005,2005,137516,6040338ebff9453704dcc4ab,"Cookeville, TN",Medium
ZATT,29878,5/31/2005,2005,136736,6040338ebff9453704dcc4ac,"Cookeville, TN",Medium
ZATT,29878,4/30/2005,2005,135146,6040338ebff9453704dcc4ad,"Cookeville, TN",Medium
ZATT,29878,3/31/2005,2005,135907,6040338ebff9453704dcc4ae,"Cookeville, TN",Medium
ZATT,29878,2/28/2005,2005,137323,6040338ebff9453704dcc4af,"Cookeville, TN",Medium
ZATT,29878,1/31/2005,2005,141337,6040338ebff9453704dcc4b0,"Cookeville, TN",Medium
ZATT,29878,12/31/2004,2004,143642,6040338ebff9453704dcc4b1,"Cookeville, TN",Medium
ZATT,29878,11/30/2004,2004,145529,6040338ebff9453704dcc4b2,"Cookeville, TN",Medium
ZATT,29878,10/31/2004,2004,146049,6040338ebff9453704dcc4b3,"Cookeville, TN",Medium
ZATT,29878,9/30/2004,2004,146805,6040338ebff9453704dcc4b4,"Cookeville, TN",Medium
ZATT,29878,8/31/2004,2004,146655,6040338ebff9453704dcc4b5,"Cookeville, TN",Medium
ZATT,29878,7/31/2004,2004,147000,6040338ebff9453704dcc4b6,"Cookeville, TN",Medium
ZATT,29878,6/30/2004,2004,146810,6040338ebff9453704dcc4b7,"Cookeville, TN",Medium
ZATT,29878,5/31/2004,2004,146425,6040338ebff9453704dcc4b8,"Cookeville, TN",Medium
ZATT,29878,4/30/2004,2004,146922,6040338ebff9453704dcc4b9,"Cookeville, TN",Medium
ZATT,29878,3/31/2004,2004,146156,6040338ebff9453704dcc4ba,"Cookeville, TN",Medium
ZATT,29878,2/29/2004,2004,144996,6040338ebff9453704dcc4bb,"Cookeville, TN",Medium
ZATT,29878,1/31/2004,2004,142285,6040338ebff9453704dcc4bc,"Cookeville, TN",Medium
ZATT,29878,12/31/2003,2003,140689,6040338ebff9453704dcc4bd,"Cookeville, TN",Medium
ZATT,29878,11/30/2003,2003,139535,6040338ebff9453704dcc4be,"Cookeville, TN",Medium
ZATT,29878,10/31/2003,2003,139416,6040338ebff9453704dcc4bf,"Cookeville, TN",Medium
ZATT,29878,9/30/2003,2003,138465,6040338ebff9453704dcc4c0,"Cookeville, TN",Medium
ZATT,29878,8/31/2003,2003,138348,6040338ebff9453704dcc4c1,"Cookeville, TN",Medium
ZATT,29878,7/31/2003,2003,138027,6040338ebff9453704dcc4c2,"Cookeville, TN",Medium
ZATT,29878,6/30/2003,2003,139160,6040338ebff9453704dcc4c3,"Cookeville, TN",Medium
ZATT,29878,5/31/2003,2003,140353,6040338ebff9453704dcc4c4,"Cookeville, TN",Medium
ZATT,29878,4/30/2003,2003,140000,6040338ebff9453704dcc4c5,"Cookeville, TN",Medium
ZATT,29878,3/31/2003,2003,138557,6040338ebff9453704dcc4c6,"Cookeville, TN",Medium
ZATT,29878,2/28/2003,2003,137897,6040338ebff9453704dcc4c7,"Cookeville, TN",Medium
ZATT,29878,1/31/2003,2003,137791,6040338ebff9453704dcc4c8,"Cookeville, TN",Medium
ZATT,29878,12/31/2002,2002,138582,6040338ebff9453704dcc4c9,"Cookeville, TN",Medium
ZATT,29878,11/30/2002,2002,137530,6040338ebff9453704dcc4ca,"Cookeville, TN",Medium
ZATT,29878,10/31/2002,2002,136943,6040338ebff9453704dcc4cb,"Cookeville, TN",Medium
ZATT,29878,9/30/2002,2002,136768,6040338ebff9453704dcc4cc,"Cookeville, TN",Medium
ZATT,29878,8/31/2002,2002,137981,6040338ebff9453704dcc4cd,"Cookeville, TN",Medium
ZATT,29878,7/31/2002,2002,138875,6040338ebff9453704dcc4ce,"Cookeville, TN",Medium
ZATT,29878,6/30/2002,2002,139017,6040338ebff9453704dcc4cf,"Cookeville, TN",Medium
ZATT,29878,5/31/2002,2002,139015,6040338ebff9453704dcc4d0,"Cookeville, TN",Medium
ZATT,29878,4/30/2002,2002,140590,6040338ebff9453704dcc4d1,"Cookeville, TN",Medium
ZATT,29878,3/31/2002,2002,143139,6040338ebff9453704dcc4d2,"Cookeville, TN",Medium
ZATT,29878,2/28/2002,2002,145730,6040338ebff9453704dcc4d3,"Cookeville, TN",Medium
ZATT,29878,1/31/2002,2002,148479,6040338ebff9453704dcc4d4,"Cookeville, TN",Medium
ZATT,29878,12/31/2001,2001,151078,6040338ebff9453704dcc4d5,"Cookeville, TN",Medium
ZATT,29878,11/30/2001,2001,153227,6040338ebff9453704dcc4d6,"Cookeville, TN",Medium
ZATT,29878,10/31/2001,2001,154431,6040338ebff9453704dcc4d7,"Cookeville, TN",Medium
ZATT,29878,9/30/2001,2001,155138,6040338ebff9453704dcc4d8,"Cookeville, TN",Medium
ZATT,29878,8/31/2001,2001,155338,6040338ebff9453704dcc4d9,"Cookeville, TN",Medium
ZATT,29878,7/31/2001,2001,156016,6040338ebff9453704dcc4da,"Cookeville, TN",Medium
ZATT,29878,6/30/2001,2001,156293,6040338ebff9453704dcc4db,"Cookeville, TN",Medium
ZATT,29878,5/31/2001,2001,157088,6040338ebff9453704dcc4dc,"Cookeville, TN",Medium
ZATT,29878,4/30/2001,2001,157044,6040338ebff9453704dcc4dd,"Cookeville, TN",Medium
ZATT,29878,3/31/2001,2001,157713,6040338ebff9453704dcc4de,"Cookeville, TN",Medium
ZATT,29878,2/28/2001,2001,156790,6040338ebff9453704dcc4df,"Cookeville, TN",Medium
ZATT,29878,1/31/2001,2001,156111,6040338ebff9453704dcc4e0,"Cookeville, TN",Medium
ZATT,29878,12/31/2000,2000,154683,6040338ebff9453704dcc4e1,"Cookeville, TN",Medium
ZATT,29878,11/30/2000,2000,155655,6040338ebff9453704dcc4e2,"Cookeville, TN",Medium
ZATT,29878,10/31/2000,2000,155400,6040338ebff9453704dcc4e3,"Cookeville, TN",Medium
ZATT,29878,9/30/2000,2000,156364,6040338ebff9453704dcc4e4,"Cookeville, TN",Medium
ZATT,29878,8/31/2000,2000,157517,6040338ebff9453704dcc4e5,"Cookeville, TN",Medium
ZATT,29878,7/31/2000,2000,160130,6040338ebff9453704dcc4e6,"Cookeville, TN",Medium
ZATT,29878,6/30/2000,2000,163732,6040338ebff9453704dcc4e7,"Cookeville, TN",Medium
ZATT,29878,5/31/2000,2000,166756,6040338ebff9453704dcc4e8,"Cookeville, TN",Medium
ZATT,29878,4/30/2000,2000,169345,6040338ebff9453704dcc4e9,"Cookeville, TN",Medium
ZATT,29878,3/31/2000,2000,169737,6040338ebff9453704dcc4ea,"Cookeville, TN",Medium
